name,detail_url,logo_url,slug,has_logo
APE Premium Cannabis Corp.,https://www.leafly.com/brands/ape-corp,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/od7ltaJlSmyg44frUQn2_Ape-Symbol-1000x1000.jpg,ape-corp,yes
ASTRAL!,https://www.leafly.com/brands/astral,https://leafly-public.imgix.net/brands/brand-placeholder.svg,astral,yes
"ATM DOMAIN Powered by Cashworx, LLC - Free ATM Placement for Dispensaries Nationwide",https://www.leafly.com/brands/atm-domain,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/URACq6eeT8y7zsPhNvVv_logo-square.png,atm-domain,yes
ATMAN VAPORIZER,https://www.leafly.com/brands/atman-vaporizer,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/38fE4Gx3QQqxIT9VRZwQ_logo.jpg,atman-vaporizer,yes
AUER CBD,https://www.leafly.com/brands/auercbd,https://s3-us-west-2.amazonaws.com/leafly-public/2S1HXBMCTtOIv7alnpkB_64600042-c92b-46a4-9092-d422be3f198d,auercbd,yes
AUTREES NURSERY,https://www.leafly.com/brands/autrees-nursery,https://leafly-public.imgix.net/brands/brand-placeholder.svg,autrees-nursery,yes
AUXO,https://www.leafly.com/brands/auxo,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/VFvTVXJRR2uhI1zYrt5f_%E6%96%B0%E5%BB%BA%E9%A1%B9%E7%9B%AE-(3).png,auxo,yes
AVIDA CBD,https://www.leafly.com/brands/avida-cbd,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/mX8Y62YSTNOFbG6htVQd_avidacbd_white_logo.jpg,avida-cbd,yes
AW Natural,https://www.leafly.com/brands/aw-natural,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/MBO0g4IRgWGcUmwo60XQ_logo%202.jpg,aw-natural,yes
AXTON,https://www.leafly.com/brands/axton-supps,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/rrBQEJzRo62QsTK059gp_Untitled.png,axton-supps,yes
AZ Everest,https://www.leafly.com/brands/az-everest,https://leafly-public.imgix.net/brands/brand-placeholder.svg,az-everest,yes
AZ Exclusive Extracts,https://www.leafly.com/brands/az-exclusive-extracts,https://leafly-public.imgix.net/brands/brand-placeholder.svg,az-exclusive-extracts,yes
AZ Green Life,https://www.leafly.com/brands/az-green-life,https://leafly-public.imgix.net/brands/brand-placeholder.svg,az-green-life,yes
AZ Nectar Farms,https://www.leafly.com/brands/nectar-farms,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/x7N5SPmjTY2M3rKUhNKm_95582-AZNectar-SS.png,nectar-farms,yes
Aardvark Extracts,https://www.leafly.com/brands/aardvark-extracts,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/ABdrxmJ6RQeQK4Tg68zh_sr7MydBY.jpg,aardvark-extracts,yes
Aaron's BCBud,https://www.leafly.com/brands/aaron-s-bcbud,https://leafly-public.imgix.net/brands/brand-placeholder.svg,aaron-s-bcbud,yes
Abatin Cultivation,https://www.leafly.com/brands/abatin-cultivation,https://leafly-public.imgix.net/brands/brand-placeholder.svg,abatin-cultivation,yes
Abatin Wellness,https://www.leafly.com/brands/abatin,https://leafly-public.imgix.net/brands/brand-placeholder.svg,abatin,yes
Abba Medix,https://www.leafly.com/brands/abba-medix,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/5DeYmdf9SZuIzN59HUxo_ABBA.png,abba-medix,yes
Ablis CBD,https://www.leafly.com/brands/ablis-cbd,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/02Gru9tpRHeH8jwchU7z_Ablis-Logo_Circular_Outlined.png,ablis-cbd,yes
Ablis-Ablis Drink,https://www.leafly.com/brands/ablis-ablis-drink,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/FQQor0uRQGKdkBXuax5r_10mg_510X618-510x600.jpg,ablis-ablis-drink,yes
Above All Greenery,https://www.leafly.com/brands/above-all-greenery,https://leafly-public.imgix.net/brands/brand-placeholder.svg,above-all-greenery,yes
Above Cannabis,https://www.leafly.com/brands/above-cannabis,https://leafly-public.imgix.net/brands/brand-placeholder.svg,above-cannabis,yes
Above the Rest,https://www.leafly.com/brands/above-the-rest,https://leafly-public.imgix.net/brands/brand-placeholder.svg,above-the-rest,yes
Abrams Fensterman,https://www.leafly.com/brands/abrams-fensterman,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/ivirmDISC6dz2arKHIti_abrams-fensterman-logo.png,abrams-fensterman,yes
Abraxian Glassware,https://www.leafly.com/brands/abraxian-glassware,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/EPuFDkpdSLc03UqX4FrA_Abraxian%20Textured%20Logo%20-%20JPG.jpg,abraxian-glassware,yes
Absolute Chronic Farms,https://www.leafly.com/brands/absolute-chronic-farms,https://leafly-public.imgix.net/brands/brand-placeholder.svg,absolute-chronic-farms,yes
Absolute Nature CBD,https://www.leafly.com/brands/absolute-nature-cbd,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/xGjA3Q4URd24yAYsAJke_absolute-nature-cbd-social-icon.png,absolute-nature-cbd,yes
Abstrakt,https://www.leafly.com/brands/abstrakt,https://s3-us-west-2.amazonaws.com/leafly-public/aIZJ0NzTVCFPXGrgtMbW_d63cb4b0-9142-47cf-bc87-05a18ea2b696,abstrakt,yes
Abstrax Tech,https://www.leafly.com/brands/abstrax-tech,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/BI6COzzYTW2DemIfh08r_F253829C-29AF-475C-A5FF-3E3F4BDE4399.png,abstrax-tech,yes
Abundant Organics,https://www.leafly.com/brands/abundant,https://leafly-public.imgix.net/brands/brand-placeholder.svg,abundant,yes
Accannadations LLC,https://www.leafly.com/brands/accannadations-llc,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/BirbbpPaTY6xCyJTeB2x_12063776_1685188141716567_6766314009514717192_n.jpg,accannadations-llc,yes
Accelerated Growth Solutions (AGS),https://www.leafly.com/brands/accelerated-growth-solutions-ags,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/LGs7tjUVReiMktGx1EBN_static1.squarespace.png,accelerated-growth-solutions-ags,yes
Access THC,https://www.leafly.com/brands/access-thc,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/Pa7avEHiToGPrr1GExW1_ACCESS-LOGO.jpg,access-thc,yes
Accoutrements,https://www.leafly.com/brands/accoutrements,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/vuiwTh12SJAnoKqse8Uf_A.png,accoutrements,yes
Accuvape,https://www.leafly.com/brands/accuvape,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/EUO4aKLQRF2otPSNC8KV_accuvape.png,accuvape,yes
Ace High,https://www.leafly.com/brands/ace-high,https://leafly-public.imgix.net/brands/brand-placeholder.svg,ace-high,yes
Ace Valley,https://www.leafly.com/brands/ace-valley,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/bfLHOqMJQWGStbtcs4lp_download.png,ace-valley,yes
Ace Weidman's,https://www.leafly.com/brands/ace-weidman-s,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/l19g8M4DSwW8IToSeF8T_Untitled-design-(51).png,ace-weidman-s,yes
Ace of Wands Organics,https://www.leafly.com/brands/ace-of-wands-organics,https://leafly-public.imgix.net/brands/brand-placeholder.svg,ace-of-wands-organics,yes
Aces Extracts,https://www.leafly.com/brands/aces-extracts,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/B4n2JN6T3SbSVtBZykCI_Aces-logo-12X12-white.jpg,aces-extracts,yes
Achieve Concentrates,https://www.leafly.com/brands/achieve-concentrates,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/ovFHzC3xTACul0zadCnA_Achieve-Concentrates-Phoenix-Arizona.jpg,achieve-concentrates,yes
Acknowledge,https://www.leafly.com/brands/acknowledge,https://s3-us-west-2.amazonaws.com/leafly-public/2WgGUO66Q7uoMv5EGKgJ_d8b11b7f-531c-44a3-b916-bfe6b17cf605,acknowledge,yes
Acme Acres,https://www.leafly.com/brands/acme-acres,https://leafly-public.imgix.net/brands/brand-placeholder.svg,acme-acres,yes
Acme Diesel,https://www.leafly.com/brands/acme-diesel,https://leafly-public.imgix.net/brands/brand-placeholder.svg,acme-diesel,yes
Acreage Pharms,https://www.leafly.com/brands/acreage-pharms-ltd,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/aXYZ06LUSF2QHu6JqLzS_Capture.JPG,acreage-pharms-ltd,yes
Activ-8 Delta 8,https://www.leafly.com/brands/activ-8-delta-8,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/uFDGpq4KRSeBP2fB2xPD_logo.png,activ-8-delta-8,yes
Acute,https://www.leafly.com/brands/acute,https://leafly-public.imgix.net/brands/brand-placeholder.svg,acute,yes
Adams,https://www.leafly.com/brands/adams,https://leafly-public.imgix.net/brands/brand-placeholder.svg,adams,yes
Adapterrlman,https://www.leafly.com/brands/adapterrlman,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/lwdRVRN0QXixyMopg3QT_Adapterrlman-logo.png,adapterrlman,yes
Adaptoids,https://www.leafly.com/brands/adaptoids,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/WXpOfQNetrIeh4m8wCfm_Adaptoids_leaflysmall_logo.jpg,adaptoids,yes
Advanced Extraction Labs,https://www.leafly.com/brands/advanced-extraction-labs,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/n1YKC4qBQ4uKvWeHd6w3_AEL-Logo-new.png,advanced-extraction-labs,yes
Advanced Merchant Group,https://www.leafly.com/brands/advanced-merchant-group,https://cdn.filepicker.io/api/file/OF46ggpQxaOzjrCyX6YA,advanced-merchant-group,yes
Advanced Nutrients,https://www.leafly.com/brands/advanced-nutrients,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/9Rt4fDGhQg6TjBxxtWaZ_AN-Leafly-Brand-Page-Assets-SS-201910-Logo-V2.png,advanced-nutrients,yes
Advanced Vapor Devices (AVD),https://www.leafly.com/brands/advanced-vapor-devices-avd,https://leafly-public.imgix.net/brands/brand-placeholder.svg,advanced-vapor-devices-avd,yes
Advesa Wellness,https://www.leafly.com/brands/advesa-wellness,https://leafly-public.imgix.net/brands/brand-placeholder.svg,advesa-wellness,yes
Aeriz,https://www.leafly.com/brands/aeriz,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/7Zcwr9O4Q7e2mluRIezp_Aeriz_Logo_Single_Gray.jpg,aeriz,yes
Aerospaced,https://www.leafly.com/brands/aerospaced,https://leafly-public.imgix.net/brands/brand-placeholder.svg,aerospaced,yes
Aether Gardens,https://www.leafly.com/brands/aether-gardens,https://leafly-public.imgix.net/brands/brand-placeholder.svg,aether-gardens,yes
Affinity,https://www.leafly.com/brands/affinity,https://leafly-public.imgix.net/brands/brand-placeholder.svg,affinity,yes
Affirma,https://www.leafly.com/brands/affirma,https://leafly-public.imgix.net/brands/brand-placeholder.svg,affirma,yes
Afghan Hemp,https://www.leafly.com/brands/afghan-hemp,https://leafly-public.imgix.net/brands/brand-placeholder.svg,afghan-hemp,yes
Aficionado,https://www.leafly.com/brands/aficionado,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/IBZAfhIeRIq3NibscjI1_afic.jpg,aficionado,yes
Afterglow Edible Co.,https://www.leafly.com/brands/afterglow-edible-co,https://leafly-public.imgix.net/brands/brand-placeholder.svg,afterglow-edible-co,yes
Afternoon Delite,https://www.leafly.com/brands/afternoon-delight,https://leafly-public.imgix.net/brands/brand-placeholder.svg,afternoon-delight,yes
AgMedica Bioscience Inc.,https://www.leafly.com/brands/agmedica-bioscience-inc,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/YqMJA2SQwWXlnc7jvVew_180x180%20AgMedica.jpg,agmedica-bioscience-inc,yes
Agri-Med,https://www.leafly.com/brands/agri-med,https://leafly-public.imgix.net/brands/brand-placeholder.svg,agri-med,yes
AgriScience Labs,https://www.leafly.com/brands/agriscience-labs,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/MaKsNyuCTabzJpu03r71_1.jpg,agriscience-labs,yes
Agriair®,https://www.leafly.com/brands/agriair-equipment,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/9ZLYLa7gQKyS48G3sj3N_Agriair%20600x600.png,agriair-equipment,yes
Agricola Flower & Nursery,https://www.leafly.com/brands/agricola-flower-nursery,https://leafly-public.imgix.net/brands/brand-placeholder.svg,agricola-flower-nursery,yes
Agricor Laboratories,https://www.leafly.com/brands/agricor-laboratories,"https://cdn.filepicker.io/api/file/ehLCPXurRoabnxavx1Qt/convert?crop=0,0,400,400",agricor-laboratories,yes
Agrijuana,https://www.leafly.com/brands/agrijuana,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/C4dMELmIQuyH9ewZtHrT_endroll_agrijuanalogo_350px.jpg,agrijuana,yes
Agrima Botanicals Corp.,https://www.leafly.com/brands/agrima-botanicals-corp,https://leafly-public.imgix.net/brands/brand-placeholder.svg,agrima-botanicals-corp,yes
Agripharm Corp.,https://www.leafly.com/brands/agripharm-corp,https://leafly-public.imgix.net/brands/brand-placeholder.svg,agripharm-corp,yes
Agro Couture,https://www.leafly.com/brands/agro-couture,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/y1WQbuNuTG6IY47kHMjb_XgCZpTG4.jpeg,agro-couture,yes
Agro Mechanix,https://www.leafly.com/brands/agro-mechanix,https://leafly-public.imgix.net/brands/brand-placeholder.svg,agro-mechanix,yes
Agro Technic,https://www.leafly.com/brands/agro-technic,https://leafly-public.imgix.net/brands/brand-placeholder.svg,agro-technic,yes
Agro-Greens,https://www.leafly.com/brands/agro-greens,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/UaTrQf5ZQYuecmaRddO8_agrogreens%20logo.png,agro-greens,yes
Agro-Greens Natural Products Ltd.,https://www.leafly.com/brands/agro-greens-natural-products-ltd,https://leafly-public.imgix.net/brands/brand-placeholder.svg,agro-greens-natural-products-ltd,yes
Agrodine,https://www.leafly.com/brands/agrodine,https://leafly-public.imgix.net/brands/brand-placeholder.svg,agrodine,yes
Agua De Flor,https://www.leafly.com/brands/agua-de-flor,https://leafly-public.imgix.net/brands/brand-placeholder.svg,agua-de-flor,yes
Ahki Canna,https://www.leafly.com/brands/ahki-canna,https://leafly-public.imgix.net/brands/brand-placeholder.svg,ahki-canna,yes
Ahti Farms,https://www.leafly.com/brands/ahti-farms,https://leafly-public.imgix.net/brands/brand-placeholder.svg,ahti-farms,yes
Aiki Skin,https://www.leafly.com/brands/aiki-skin,https://leafly-public.imgix.net/brands/brand-placeholder.svg,aiki-skin,yes
Aims Horticulture,https://www.leafly.com/brands/aims-horticulture,https://leafly-public.imgix.net/brands/brand-placeholder.svg,aims-horticulture,yes
AirVape,https://www.leafly.com/brands/airvape,https://cdn.filepicker.io/api/file/OhsXBXxlSC2MJaNfO59C,airvape,yes
Aire Hemp | Free Shipping,https://www.leafly.com/brands/aire-hemp,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/6T0hTBJ6S6O9PPCuEesJ_leafly-logo-airehemp.jpg,aire-hemp,yes
Airgraft,https://www.leafly.com/brands/airgraft,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/zrSfx1AScyvCp0AWbtGk_airgraft%20logo.png,airgraft,yes
Airistech,https://www.leafly.com/brands/airistech,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/NCdBUHRRIWsqBovhQPfS_13423952_1222586644427765_5217359519982882660_n.jpg,airistech,yes
Airo Brands,https://www.leafly.com/brands/airo-vapor,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/vPZ8zS3zR7euNSO58fzT_airo_pictorial_mark_4c.jpg,airo-vapor,yes
AiroClean420,https://www.leafly.com/brands/airoclean420,https://cdn.filepicker.io/api/file/mztfHRzmQ7SswcxUhBzR,airoclean420,yes
Airopod by Assurance Laboratories,https://www.leafly.com/brands/airopod-by-assurance-laboratories,https://leafly-public.imgix.net/brands/brand-placeholder.svg,airopod-by-assurance-laboratories,yes
Ajoya,https://www.leafly.com/brands/ajoya,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/Ut93mypvSn46eDXmTWgk_ajoya.png,ajoya,yes
Aken Heko,https://www.leafly.com/brands/aken-heko,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/7htzFLOjQvmeZbCLUFSW_C4E3C006-A640-4CAB-BEA6-B19E310BAEC5.jpeg,aken-heko,yes
Akeso CBD Water. Hemp Powered Hydration for Mind and Body™,https://www.leafly.com/brands/akeso-cbd-water-hemp-powered-hydration-for-mind-and-body,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/2DPKR4kQSP2Qwd4fPRkv_Profile-Akeso-Bottle.jpg,akeso-cbd-water-hemp-powered-hydration-for-mind-and-body,yes
Akira Botanicals,https://www.leafly.com/brands/akira-botanicals,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/wyoI6ID9RCShQpEZkyQ2_Akira-Emblem-square.png,akira-botanicals,yes
Al Capone ...My Way.,https://www.leafly.com/brands/al-capone-my-way,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/3eflVUW0TfSpSb16SQLH_RS17393_AlCapone-Yellow-Bkgrd_2021-SQUARE.png,al-capone-my-way,yes
Alaska Cannabis Company,https://www.leafly.com/brands/alaska-cannabis-company,https://leafly-public.imgix.net/brands/brand-placeholder.svg,alaska-cannabis-company,yes
Alaska Growth,https://www.leafly.com/brands/alaska-growth,https://leafly-public.imgix.net/brands/brand-placeholder.svg,alaska-growth,yes
Alaska Weeds,https://www.leafly.com/brands/alaska-weeds,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/Z1ooHYlZRPKbyYPT9Mhz_fullsizeoutput_e6d.jpeg,alaska-weeds,yes
Alaskan Blooms,https://www.leafly.com/brands/alaskan-blooms,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/NL8kinSuT165BB9Sytgl_LogoBlooms.jpg,alaskan-blooms,yes
Alaskan Green Acres,https://www.leafly.com/brands/alaskan-green-acres,https://leafly-public.imgix.net/brands/brand-placeholder.svg,alaskan-green-acres,yes
Albemarle Cannabis Company,https://www.leafly.com/brands/albemarle-cannabis-company,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/ziXyQQkR4sYdTlhAJfcg_albemarle-cannabis-co-logo-(1).png,albemarle-cannabis-company,yes
Albert Einstone's,https://www.leafly.com/brands/el-blunto,https://leafly-public.imgix.net/brands/brand-placeholder.svg,el-blunto,yes
Alberta Bud,https://www.leafly.com/brands/alberta-bud,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/Z95Dxq6xSLGWgXh7ig8n_Leafly-Header.jpg,alberta-bud,yes
Albion Farms,https://www.leafly.com/brands/albion-farms,https://leafly-public.imgix.net/brands/brand-placeholder.svg,albion-farms,yes
Alchemy Extracts,https://www.leafly.com/brands/alchemy-extracts,https://leafly-public.imgix.net/brands/brand-placeholder.svg,alchemy-extracts,yes
Alchemy Naturals,https://www.leafly.com/brands/alchemy-naturals,https://leafly-public.imgix.net/brands/brand-placeholder.svg,alchemy-naturals,yes
Alchemy by Dark Heart,https://www.leafly.com/brands/alchemy-by-dark-heart,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/4aYx3mWFSQinM78PKE1X_DrV9sX1T_400x400.jpg,alchemy-by-dark-heart,yes
AlderEgo,https://www.leafly.com/brands/alderego,https://leafly-public.imgix.net/brands/brand-placeholder.svg,alderego,yes
Alford Farms,https://www.leafly.com/brands/alford-farms,https://leafly-public.imgix.net/brands/brand-placeholder.svg,alford-farms,yes
Algoma Farms,https://www.leafly.com/brands/algoma-farms,https://leafly-public.imgix.net/brands/brand-placeholder.svg,algoma-farms,yes
AliKat,https://www.leafly.com/brands/alikat,https://leafly-public.imgix.net/brands/brand-placeholder.svg,alikat,yes
Alibi,https://www.leafly.com/brands/alibi-cannabis,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/SCrdSvEHTPKEfm3FSgIC_profile%20white%203.png,alibi-cannabis,yes
Alice & Fran LLC,https://www.leafly.com/brands/alice,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/ofxw8yFlRRyfdaj9XTBK_Alice%20and%20Fran_color.jpg,alice,yes
Alien Ape,https://www.leafly.com/brands/alien-ape,https://leafly-public.imgix.net/brands/brand-placeholder.svg,alien-ape,yes
Alien Genetics,https://www.leafly.com/brands/alien-genetics,https://leafly-public.imgix.net/brands/brand-placeholder.svg,alien-genetics,yes
AlienLabs,https://www.leafly.com/brands/alienlabs,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/Y1JPhJTtTZ6B5o37zqMe_logo-ideas-aliens2_1x.jpg,alienlabs,yes
Alive and Well,https://www.leafly.com/brands/alive-and-well,https://leafly-public.imgix.net/brands/brand-placeholder.svg,alive-and-well,yes
Aliviar,https://www.leafly.com/brands/aliviar,https://leafly-public.imgix.net/brands/brand-placeholder.svg,aliviar,yes
