id,name,slug,type,address1,address2,city,state,zip,country,latitude,longitude,distance_mi,phone,website,email,followers,license,overall_rating,rating_count,review_count,quality_rating,service_rating,atmosphere_rating,about,hours,feature_tier,is_open,delivery_enabled,pickup_enabled,preorder_enabled,active_deals_count,latest_deal_title,latest_deal_discount,leafly_url,timezone,payment_methods,amenities,detail_phone,detail_website,detail_email,review_count_detail
389249,NuVibe CBD Dispensary,nuvibe-cbd-dispensary,,333 E Ohio St # 100,,Indianapolis,IN,46204,US,39.769542,-86.15207989999999,646.6,,,,,,,,,,,,,,info,,false,false,false,0,,,https://www.leafly.com/dispensary-info/nuvibe-cbd-dispensary,America/Indiana/Indianapolis,,,,,,
389246,Dapper Canna,dapper-canna,,1016 Virginia Ave,,Indianapolis,IN,46203,US,39.753759,-86.1413475,646.3,,,,,,,,,,,,,,info,,false,false,false,0,,,https://www.leafly.com/dispensary-info/dapper-canna,America/Indiana/Indianapolis,,,,,,
389241,Natural Gas,natural-gas,,3889 W Perry St,,Indianapolis,IN,46221,US,39.7184776,-86.2282379,651.3,,,,,,,,,,,,,,info,,false,false,false,0,,,https://www.leafly.com/dispensary-info/natural-gas,America/Indiana/Indianapolis,,,,,,
387087,High Life Smoke Shop - Copperfield,high-life-smoke-shop-copperfield,,349 Copperfield Blvd Ste H,,Concord,NC,28025,US,35.44745,-80.59994999999999,528.7,,,,,,,,,,,,,,info,,false,false,false,0,,,https://www.leafly.com/dispensary-info/high-life-smoke-shop-copperfield,America/New_York,,,,,,
342941,Crowntown Cannabis,crowntown-cannabis,,119 Country Club Dr. NE,,Concord,NC,28025,US,35.4431958,-80.6046554,529.1,,,,,,4.8,,2,,,,,,info,,false,false,false,0,,,https://www.leafly.com/dispensary-info/crowntown-cannabis,America/New_York,,,,,,
387014,Bleux Vapor,bleux-vapor,,56 Morton Ave,,Concord,NC,28025,US,35.4309817,-80.6031191,529.7,,,,,,,,,,,,,,info,,false,false,false,0,,,https://www.leafly.com/dispensary-info/bleux-vapor,America/New_York,,,,,,
387228,World of Hemp,world-of-hemp,,57 Union Street,,Concord,NC,28025,US,35.4097648,-80.580023,530,,,,,,,,,,,,,,info,,false,false,false,0,,,https://www.leafly.com/dispensary-info/world-of-hemp,America/New_York,,,,,,
388400,Alpine's Farmacopia and Dispensary - Mooresville,alpine-s-farmacopia-and-dispensary-mooresville,,222 S Main St,,Mooresville,NC,28115,US,35.5811763,-80.8144909,529.8,,,,,,,,,,,,,,info,,false,false,false,0,,,https://www.leafly.com/dispensary-info/alpine-s-farmacopia-and-dispensary-mooresville,America/New_York,,,,,,
386995,A & Arts Tobacco,a-arts-tobacco,,593 Old Charlotte Rd SW,,Concord,NC,28027,US,35.3930881,-80.59079109999999,531.2,,,,,,,,,,,,,,info,,false,false,false,0,,,https://www.leafly.com/dispensary-info/a-arts-tobacco,America/New_York,,,,,,
388403,Alpine's Farmacopia and Dispensary - Boone,alpine-s-farmacopia-and-dispensary-boone,,475 Blowing Rock Rd Suite 102,,Boone,NC,28607,US,36.2114071,-81.6749334,533.7,,,,,,,,,,,,,,info,,false,false,false,0,,,https://www.leafly.com/dispensary-info/alpine-s-farmacopia-and-dispensary-boone,America/New_York,,,,,,
387047,Commons Tobacco Vapes,commons-tobacco-vapes,,80 Concord Commons Pl SW,,Concord,NC,28027,US,35.390169,-80.62100199999999,532.5,,,,,,,,,,,,,,info,,false,false,false,0,,,https://www.leafly.com/dispensary-info/commons-tobacco-vapes,America/New_York,,,,,,
387052,Drop Dead Vapors,drop-dead-vapors,,1091 Concord Parkway,,Concord,NC,28027,US,35.3901565,-80.62581759999999,532.7,,,,,,,,,,,,,,info,,false,false,false,0,,,https://www.leafly.com/dispensary-info/drop-dead-vapors,America/New_York,,,,,,
383850,Blue Flowers Cannabis Boutique,blue-flowers-cannabis-boutique-59502,,3174 US-321,,Blowing Rock,NC,28605,US,36.1830055,-81.6510276,534,,,,,,5,,5,,,,,,info,true,false,false,false,0,,,https://www.leafly.com/dispensary-info/blue-flowers-cannabis-boutique-59502,America/New_York,,,8287839303,,,
386786,Flora Distro - Blowing Rock,flora-distro-blowing-rock,,3894 US-321,,Blowing Rock,NC,28605,US,36.1744853,-81.648793,534.3,,,,,,5,,1,,,,,,info,,false,false,false,0,,,https://www.leafly.com/dispensary-info/flora-distro-blowing-rock,America/New_York,,,,,,
381179,RISE Dispensaries Bristol,rise-dispensaries-bristol,MED,780 Gate City Hwy,,Bristol,VA,24201,US,36.6011005,-82.21955059999999,540.2,,,,,,5,,1,,,,,,info,true,false,false,false,0,,,https://www.leafly.com/dispensary-info/rise-dispensaries-bristol,America/New_York,,,,,,
389312,Terrabis - Dixon,terrabis-dixon,REC,1679 S. Galena Avenue,,Dixon,IL,61021,US,41.826733,-89.4760969,803.9,,,,,,5,,1,,,,,,info,,false,false,false,0,,,https://www.leafly.com/dispensary-info/terrabis-dixon,America/Chicago,,,,,,
387090,High Life Smoke Shop - University,high-life-smoke-shop-university,,10039 University City Blvd suite j,,Charlotte,NC,28262,US,35.311028,-80.716157,540.1,,,,,,,,,,,,,,info,,false,false,false,0,,,https://www.leafly.com/dispensary-info/high-life-smoke-shop-university,America/New_York,,,,,,
387015,Blue Flowers Dispensary - Mallard Creek,blue-flowers-dispensary-mallard-creek,,3020-C Prosperity Church Road,,Charlotte,NC,28269,US,35.3432,-80.76912999999999,540.4,,,,,,,,,,,,,,info,,false,false,false,0,,,https://www.leafly.com/dispensary-info/blue-flowers-dispensary-mallard-creek,America/New_York,,,704-366-0405,,,
387167,Star Tobacco & Vape INC Smoke Shop,star-tobacco-vape-inc-smoke-shop,,9510 University City Blvd #103,,Charlotte,NC,28213,US,35.3057727,-80.7233907,540.7,,,,,,3.7,,1,,,,,,info,,false,false,false,0,,,https://www.leafly.com/dispensary-info/star-tobacco-vape-inc-smoke-shop,America/New_York,,,,,,
387089,High Life Smoke Shop - North Tryon,high-life-smoke-shop-north-tryon,,9605 N Tryon St,,Charlotte,NC,28262,US,35.3175018,-80.73977119999999,540.7,,,,,,,,,,,,,,info,,false,false,false,0,,,https://www.leafly.com/dispensary-info/high-life-smoke-shop-north-tryon,America/New_York,,,,,,
387775,Green Leaf CBD,green-leaf-cbd,,9700 N Kings Hwy,,Myrtle Beach,SC,29572,US,33.7650748,-78.78572489999999,569,,,,,,,,,,,,,,info,,false,false,false,0,,,https://www.leafly.com/dispensary-info/green-leaf-cbd,America/New_York,,,8436630437,,,
386883,The Happy Camper Dispensary - Denver,the-happy-camper-dispensary-denver,,3154 N Nc 16 Business Hwy,,Denver,NC,28037,US,35.5235589,-81.0121741,540.3,,,,,,,,,,,,,,info,true,false,false,false,0,,,https://www.leafly.com/dispensary-info/the-happy-camper-dispensary-denver,America/New_York,,,,,,
386951,PremeZ - University,premez-university,,9211 N Tryon St #10b,,Charlotte,NC,28262,US,35.3122979,-80.74517019999999,541.1,,,,,,5,,1,,,,,,info,true,false,false,false,0,,,https://www.leafly.com/dispensary-info/premez-university,America/New_York,,,980-355-0358,,,
386806,Crowntown Cannabis - Denver,crowntown-cannabis-denver,,3951 Wexford Ln,,Denver,NC,28037,US,35.5355427,-81.0397115,540.7,,,,,,5,,1,,,,,,info,,false,false,false,0,,,https://www.leafly.com/dispensary-info/crowntown-cannabis-denver,America/New_York,,,,,,
387095,Infinity's End - University,infinity-s-end-university,,8640 University City Blvd Ste A6,,Charlotte,NC,28213,US,35.29666,-80.73777,541.7,,,,,,,,,,,,,,info,,false,false,false,0,,,https://www.leafly.com/dispensary-info/infinity-s-end-university,America/New_York,,,,,,
365580,VLife Cannabis Hickory,vlife-cannabis--hickory,,283 2nd Ave SE,,Hickory,NC,28602,US,35.7296,-81.33286,542.5,,,,,,,,,,,,,,info,true,false,false,false,0,,,https://www.leafly.com/dispensary-info/vlife-cannabis--hickory,America/New_York,,,844-668-5433,,,
388401,Alpine's Farmacopia and Dispensary - Hickory,alpine-s-farmacopia-and-dispensary-hickory,,1009 3rd Ave Dr NW,,Hickory,NC,28601,US,35.73605939999999,-81.3543114,543.1,,,,,,,,,,,,,,info,,false,false,false,0,,,https://www.leafly.com/dispensary-info/alpine-s-farmacopia-and-dispensary-hickory,America/New_York,,,,,,
387719,Blue Smoke,blue-smoke,,6703 N Kings Hwy,,Myrtle Beach,SC,29572,US,33.7406205,-78.8270108,571.5,,,,,,,,,,,,,,info,,false,false,false,0,,,https://www.leafly.com/dispensary-info/blue-smoke,America/New_York,,,843-808-9387,,,
387725,Carolina CBD Pharmacy,carolina-cbd-pharmacy,,4036 River Oaks Dr Unit B-1,,Myrtle Beach,SC,29579,US,33.7549958,-78.86518029999999,571.6,,,,,,,,,,,,,,info,,false,false,false,0,,,https://www.leafly.com/dispensary-info/carolina-cbd-pharmacy,America/New_York,,,,,,
387824,White Ash Cigar River Oaks,white-ash-cigar-river-oaks,,4030 River Oaks Dr A-4,,Myrtle Beach,SC,29579,US,33.753885,-78.86471580000001,571.7,,,,,,,,,,,,,,info,,false,false,false,0,,,https://www.leafly.com/dispensary-info/white-ash-cigar-river-oaks,America/New_York,,,8437879957,,,
387949,Leaf & Lotus Wellness,leaf-lotus-wellness,,14328 Lawyers Rd,,Charlotte,NC,28227,US,35.1454575,-80.6286194,545.7,,,,,,,,,,,,,,info,,false,false,false,0,,,https://www.leafly.com/dispensary-info/leaf-lotus-wellness,America/New_York,,,,,,
389274,Speakeasy Dispensary - Lexington,speakeasy-dispensary-lexington,MED,1849 Alysheba Way,,Lexington,KY,40509,US,38.0194454,-84.41980199999999,594.8,,,,,,4,,4,,,,,,info,,false,false,false,0,,,https://www.leafly.com/dispensary-info/speakeasy-dispensary-lexington,America/New_York,,,,,,
386801,Crowntown Cannabis - NoDa,crowntown-cannabis-noda,,3201 N Davidson St,,Charlotte,NC,28205,US,35.2472366,-80.80582079999999,546.8,,,,,,3.7,,1,,,,,,info,true,false,false,false,0,,,https://www.leafly.com/dispensary-info/crowntown-cannabis-noda,America/New_York,,,,,,
386297,The Smoky Grass Station: Elizabethton,the-smoky-grass-station-elizabethton,,625 W Elk Ave,,Elizabethton,TN,37643,US,36.3509213,-82.23581279999999,551.5,,,,,,5,,1,,,,,,info,true,false,false,false,0,,,https://www.leafly.com/dispensary-info/the-smoky-grass-station-elizabethton,America/New_York,,,423-213-5240,,,
386791,The Happy Camper Lounge and Dispensary - NODA,the-happy-camper-davidson,,2918 N Davidson,,Charlotte,NC,28205,US,35.2452206,-80.8085277,547,,,,,,5,,5,,,,,,info,true,false,false,false,0,,,https://www.leafly.com/dispensary-info/the-happy-camper-davidson,America/New_York,,,,,,
387159,Smokes N Stuff,smokes-n-stuff,,2839 Eastway Dr,,Charlotte,NC,28205,US,35.2176553,-80.7801939,547.4,,,,,,,,,,,,,,info,,false,false,false,0,,,https://www.leafly.com/dispensary-info/smokes-n-stuff,America/New_York,,,,,,
317754,Get Me Some Green,get-me-some-green,,3555-1 Matthews-Mint Hill Rd,,Matthews,NC,28105,US,35.1383743,-80.6837954,548.1,,,,,,5,,3,,,,,,info,true,false,false,false,0,,,https://www.leafly.com/dispensary-info/get-me-some-green,America/New_York,,,980-292-1402,,,
381492,Stash Dispensary - Peru,stash-dispensary-peru,REC,1320 38th Street,,Peru,IL,61354,US,41.3583182,-89.12318259999999,787,,,,,,4.3,,8,,,,,,info,true,false,false,false,0,,,https://www.leafly.com/dispensary-info/stash-dispensary-peru,America/Chicago,,,,,,
318428,Charlotte CBD - Charlotte,charlotte-cbd---charlotte,,2419 Central Ave.,,Charlotte,NC,28205,US,35.2198017,-80.8007709,548,,,,,,1,,1,,,,,,info,true,false,false,false,0,,,https://www.leafly.com/dispensary-info/charlotte-cbd---charlotte,America/New_York,,,,,,
386802,Crowntown Cannabis - Plaza Midwood,crowntown-cannabis-plaza-midwood,,2419 Central Ave,,Charlotte,NC,28205,US,35.2198017,-80.8007709,548,,,,,,,,,,,,,,info,true,false,false,false,0,,,https://www.leafly.com/dispensary-info/crowntown-cannabis-plaza-midwood,America/New_York,,,,,,
387092,House of Clouds Smoke Shop - Central,house-of-clouds-smoke-shop-central,,2421 Central Ave,,Charlotte,NC,28205,US,35.2197133,-80.8007276,548,,,,,,,,,,,,,,info,,false,false,false,0,,,https://www.leafly.com/dispensary-info/house-of-clouds-smoke-shop-central,America/New_York,,,,,,
387238,Black Diamond,black-diamond,,2121 Central Ave,,Charlotte,NC,28205,US,35.2200965,-80.80479969999999,548.2,,,,,,,,,,,,,,info,,false,false,false,0,,,https://www.leafly.com/dispensary-info/black-diamond,America/New_York,,,,,,
387178,The Smoke Shop,the-smoke-shop,,6140 E Independence Blvd,,Charlotte,NC,28212,US,35.1760309,-80.7502549,548.5,,,,,,,,,,,,,,info,,false,false,false,0,,,https://www.leafly.com/dispensary-info/the-smoke-shop,America/New_York,,,,,,
387681,Zulu Vape - Renee,zulu-vape-renee,,3763 Renee Dr,,Myrtle Beach,SC,29579,US,33.7607129,-78.9655128,573.9,,,,,,,,,,,,,,info,,false,false,false,0,,,https://www.leafly.com/dispensary-info/zulu-vape-renee,America/New_York,,,,,,
387086,High Life Smoke Shop - Central,high-life-smoke-shop-central,,1525 Central Ave,,Charlotte,NC,28205,US,35.2205703,-80.8124819,548.4,,,,,,,,,,,,,,info,,false,false,false,0,,,https://www.leafly.com/dispensary-info/high-life-smoke-shop-central,America/New_York,,,,,,
387020,Cali Vapors Elite Smoke Shop - Plaza Midwood,cali-vapors-elite-smoke-shop-plaza-midwood,,1521 Central Ave,,Charlotte,NC,28205,US,35.2206206,-80.8125598,548.4,,,,,,,,,,,,,,info,,false,false,false,0,,,https://www.leafly.com/dispensary-info/cali-vapors-elite-smoke-shop-plaza-midwood,America/New_York,,,,,,
387094,Infinity's End - Independence,infinity-s-end-independence,,7308A E Independence Blvd,,Charlotte,NC,28227,US,35.160978,-80.74006349999999,548.9,,,,,,,,,,,,,,info,,false,false,false,0,,,https://www.leafly.com/dispensary-info/infinity-s-end-independence,America/New_York,,,,,,
387787,Hookah Heaven,hookah-heaven,,510 N Kings Hwy,,Myrtle Beach,SC,29577,US,33.690475,-78.8856521,576.1,,,,,,,,,,,,,,info,,false,false,false,0,,,https://www.leafly.com/dispensary-info/hookah-heaven,America/New_York,,,,,,
387863,Ivape,ivape,,655 Robert M Grissom Pkwy,,Myrtle Beach,SC,29577,US,33.7028536,-78.9012628,575.8,,,,,,,,,,,,,,info,,false,false,false,0,,,https://www.leafly.com/dispensary-info/ivape,America/New_York,,,,,,
387130,One Love Smoke Shop and Lifestyle Apparel,one-love-smoke-shop-and-lifestyle-apparel,,1041 Central Ave,,Charlotte,NC,28204,US,35.2218939,-80.8198132,548.6,,,,,,,,,,,,,,info,,false,false,false,0,,,https://www.leafly.com/dispensary-info/one-love-smoke-shop-and-lifestyle-apparel,America/New_York,,,,,,
386488,PremeZ,premez,,709 Louise Ave,,Charlotte,NC,28204,US,35.2211472,-80.82214979999999,548.7,,,,,,5,,9,,,,,,info,false,false,false,false,0,,,https://www.leafly.com/dispensary-info/premez,America/New_York,,,980-401-1159,,,
386784,Flora Distro,flora-distro,,3130 Monroe Rd,,Charlotte,NC,28205,US,35.2038464,-80.8022637,548.9,,,,,,,,,,,,,,info,,false,false,false,0,,,https://www.leafly.com/dispensary-info/flora-distro,America/New_York,,,772-979-2559,,,
387005,Aria Smoke Shop,aria-smoke-shop,,4023 Brookshire Blvd suite b,,Charlotte,NC,28216,US,35.2655967,-80.8820781,548.6,,,,,,,,,,,,,,info,,false,false,false,0,,,https://www.leafly.com/dispensary-info/aria-smoke-shop,America/New_York,,,,,,
387093,House of Clouds Smoke Shop - Uptown,house-of-clouds-smoke-shop-uptown,,529 N College St,,Charlotte,NC,28202,US,35.2302193,-80.83694849999999,548.8,,,,,,,,,,,,,,info,,false,false,false,0,,,https://www.leafly.com/dispensary-info/house-of-clouds-smoke-shop-uptown,America/New_York,,,,,,
386787,Flora Distro - Elizabethton,flora-distro-elizabethton,,2157 W Elk Ave,,Elizabethton,NC,37643,US,36.3330145,-82.2656889,553.6,,,,,,,,,,,,,,info,,false,false,false,0,,,https://www.leafly.com/dispensary-info/flora-distro-elizabethton,America/New_York,,,,,,
361197,Your CBD Source,your-cbd-source,,10416 E Independence Blvd Suite 610,,Matthews,NC,28105,US,35.1263554,-80.7079166,549.6,,,,,,,,,,,,,,info,true,false,false,false,0,,,https://www.leafly.com/dispensary-info/your-cbd-source,America/New_York,,,7044437003,,,
387856,Island mart,island-mart,,307 Hwy 15,,Myrtle Beach,SC,29577,US,33.6908728,-78.8975706,576.4,,,,,,,,,,,,,,info,,false,false,false,0,,,https://www.leafly.com/dispensary-info/island-mart,America/New_York,,,8439451250,,,
387737,Cloud 9 Smoke & Vape - S Kings,cloud-9-smoke-vape-s-kings,,201 S Kings Hwy,,Myrtle Beach,SC,29577,US,33.6848057,-78.8909769,576.6,,,,,,,,,,,,,,info,,false,false,false,0,,,https://www.leafly.com/dispensary-info/cloud-9-smoke-vape-s-kings,America/New_York,,,843808919,,,
382266,PureRoots Botanicals,pureroots-botanicals,,13717 Independence Boulevard,,Indian Trail,NC,28079,US,35.086132,-80.659806,550,,,,,,4.7,,1,,,,,,info,false,false,false,false,0,,,https://www.leafly.com/dispensary-info/pureroots-botanicals,America/New_York,,,704-916-9721,,,
387023,Cali Vapors Elite Smoke Shop - Uptown,cali-vapors-elite-smoke-shop-uptown,,710 W Trade St Suite H1,,Charlotte,NC,28202,US,35.2320787,-80.8484388,549.1,,,,,,,,,,,,,,info,,false,false,false,0,,,https://www.leafly.com/dispensary-info/cali-vapors-elite-smoke-shop-uptown,America/New_York,,,,,,
383965,Kentucky Marijuana Card,kentucky-marijuana-card,,,,,KY,,US,37.8393332,-84.2700179,592.5,,,,,,,,,,,,,,info,,false,false,false,0,,,https://www.leafly.com/dispensary-info/kentucky-marijuana-card,America/New_York,,,,,,
387788,Hookah Smokehouse,hookah-smokehouse,,607 S Kings Hwy,,Myrtle Beach,SC,29577,US,33.681288,-78.8958026,577,,,,,,,,,,,,,,info,,false,false,false,0,,,https://www.leafly.com/dispensary-info/hookah-smokehouse,America/New_York,,,,,,
387016,Blue Flowers Dispensary - Midtown,blue-flowers-dispensary-midtown,,601 S. Kings Drive Suite FF,,Charlotte,NC,28204,US,35.2098341,-80.83561639999999,549.8,,,,,,,,,,,,,,info,,false,false,false,0,,,https://www.leafly.com/dispensary-info/blue-flowers-dispensary-midtown,America/New_York,,,704-366-0405,,,
388402,Alpine's Farmacopia and Dispensary - Connelly Springs,alpine-s-farmacopia-and-dispensary-connelly-springs,,570 Malcolm Blvd,,Connelly Springs,NC,28612,US,35.7452456,-81.524992,549.4,,,,,,,,,,,,,,info,,false,false,false,0,,,https://www.leafly.com/dispensary-info/alpine-s-farmacopia-and-dispensary-connelly-springs,America/New_York,,,,,,
386302,The Smoky Grass Station: Hippie House,the-smoky-grass-station-hippie-house,,3432 Fort Henry Dr,,Kingsport,TN,37664,US,36.5045556,-82.513688,557.2,,,,,,5,,1,,,,,,info,true,false,false,false,0,,,https://www.leafly.com/dispensary-info/the-smoky-grass-station-hippie-house,America/New_York,,,423-390-1180,,,
387074,GreenLife Remedies Dispensary - Penman,greenlife-remedies-dispensary-penman,,501 Penman St,,Charlotte,NC,28203,US,35.2219849,-80.8584039,550,,,,,,,,,,,,,,info,,false,false,false,0,,,https://www.leafly.com/dispensary-info/greenlife-remedies-dispensary-penman,America/New_York,,,,,,
387713,Beach Vapes,beach-vapes,,1701 S Kings Hwy,,Myrtle Beach,SC,29577,US,33.6743136,-78.90518300000001,577.6,,,,,,,,,,,,,,info,,false,false,false,0,,,https://www.leafly.com/dispensary-info/beach-vapes,America/New_York,,,,,,
386803,Crowntown Cannabis - South End,crowntown-cannabis-south-end,,115 E Park Ave UNIT D,,Charlotte,NC,28203,US,35.214276,-80.85615500000002,550.4,,,,,,5,,1,,,,,,info,true,false,false,false,0,,,https://www.leafly.com/dispensary-info/crowntown-cannabis-south-end,America/New_York,,,,,,
386792,The Happy Camper Dispensary - Dilworth,the-happy-camper-east,,321 East Blvd,,Charlotte,NC,28203,US,35.2105182,-80.8555476,550.5,,,,,,5,,2,,,,,,info,true,false,false,false,0,,,https://www.leafly.com/dispensary-info/the-happy-camper-east,America/New_York,,,,,,
319077,Kanna CBD,kanna-cbd,,209 W Worthington Ave,,Charlotte,NC,28203,US,35.2122713,-80.8614096,550.7,,,,,,3,,2,,,,,,info,true,false,false,false,0,,,https://www.leafly.com/dispensary-info/kanna-cbd,America/New_York,,,9802376651,,,
387146,Sky High Vape & More,sky-high-vape-more,,1610 Ashley Rd,,Charlotte,NC,28208,US,35.2402259,-80.89765849999999,550.5,,,,,,,,,,,,,,info,,false,false,false,0,,,https://www.leafly.com/dispensary-info/sky-high-vape-more,America/New_York,,,,,,
386298,The Smoky Grass Station: Suite,the-smoky-grass-station-suite,,6315 Kingsport Hwy,,Gray,TN,37615,US,36.4325377,-82.44728099999999,557.3,,,,,,5,,1,,,,,,info,true,false,false,false,0,,,https://www.leafly.com/dispensary-info/the-smoky-grass-station-suite,America/New_York,,,,,,
387231,CBD East Main - Boger City,cbd-east-main-boger-city,,2424 E Main St,,Lincolnton,NC,28092,US,35.4792086,-81.21328,550.2,,,,,,,,,,,,,,info,,false,false,false,0,,,https://www.leafly.com/dispensary-info/cbd-east-main-boger-city,America/New_York,,,,,,
387028,Catawba Village Tobacco & Vape,catawba-village-tobacco-vape,,231 Mt Holly Huntersville Rd,,Charlotte,NC,28214,US,35.3024082,-80.9874466,550.7,,,,,,,,,,,,,,info,,false,false,false,0,,,https://www.leafly.com/dispensary-info/catawba-village-tobacco-vape,America/New_York,,,,,,
387030,Chapel Village Tobacco & Vape,chapel-village-tobacco-vape,,9115 Samlen Ln,,Charlotte,NC,28214,US,35.2721244,-80.9616435,551.3,,,,,,,,,,,,,,info,,false,false,false,0,,,https://www.leafly.com/dispensary-info/chapel-village-tobacco-vape,America/New_York,,,,,,
389251,Calm Co,calm-co,,530 E Central Ave Suite F,,Mt Holly,NC,28120,US,35.2965715,-81.0083647,551.7,,,,,,,,,,,,,,info,,false,false,false,0,,,https://www.leafly.com/dispensary-info/calm-co,America/New_York,,,,,,
387019,Blue Flowers Dispensary - South Park,blue-flowers-dispensary-south-park,,4717 Sharon Rd #2b,,Charlotte,NC,28210,US,35.14765,-80.83082,552.9,,,,,,,,,,,,,,info,,false,false,false,0,,,https://www.leafly.com/dispensary-info/blue-flowers-dispensary-south-park,America/New_York,,,704-366-0405,,,
387747,DG Vaping Essentials (Vape Shop),dg-vaping-essentials-vape-shop,,"4484 Socastee Blvd, Myrtle Beach, SC",,Myrtle Beach,SC,29588,US,33.6851182,-78.9868169,579.1,,,,,,,,,,,,,,info,,false,false,false,0,,,https://www.leafly.com/dispensary-info/dg-vaping-essentials-vape-shop,America/New_York,,,843-356-1235,,,
387699,Adams Smoke Shop,adams-smoke-shop,,4540 Socastee Blvd,,Myrtle Beach,SC,29588,US,33.6845394,-78.9896789,579.2,,,,,,,,,,,,,,info,,false,false,false,0,,,https://www.leafly.com/dispensary-info/adams-smoke-shop,America/New_York,,,,,,
304333,CBD EAST MAIN,cbd-east-main,,224 E Main St,,Lincolnton,NC,28092,US,35.4718989,-81.2546993,552.2,,,,,,4.9,,3,,,,,,info,true,false,false,false,0,,,https://www.leafly.com/dispensary-info/cbd-east-main,America/New_York,,,,,,
387104,K&A tobacco &vape,k-a-tobacco-vape,,4704 South Blvd Ste D,,Charlotte,NC,28217,US,35.1759979,-80.8764803,553.1,,,,,,,,,,,,,,info,,false,false,false,0,,,https://www.leafly.com/dispensary-info/k-a-tobacco-vape,America/New_York,,,,,,
387982,CoughyShops,coughy-shops-charlotte,,4801 Chastain Avenue,,Charlotte,NC,28217,US,35.17665849999999,-80.8810736,553.2,,,,,,5,,2,,,,,,info,true,false,false,false,0,,,https://www.leafly.com/dispensary-info/coughy-shops-charlotte,America/New_York,,,9802573297,,,
387021,Cali Vapors Elite Smoke Shop - South Blvd,cali-vapors-elite-smoke-shop-south-blvd,,5104 South Blvd,,Charlotte,NC,28217,US,35.1676031,-80.8764989,553.6,,,,,,,,,,,,,,info,,false,false,false,0,,,https://www.leafly.com/dispensary-info/cali-vapors-elite-smoke-shop-south-blvd,America/New_York,,,,,,
387829,VIP Tobacco & Vape,vip-tobacco-vape,,3901 Dick Pond Rd,,Myrtle Beach,SC,29588,US,33.6604627,-78.9950546,580.8,,,,,,,,,,,,,,info,,false,false,false,0,,,https://www.leafly.com/dispensary-info/vip-tobacco-vape,America/New_York,,,,,,
317443,Sunnyside Cannabis Dispensary - Danville,sunnyside-cannabis-dispensary-danville,REC,369 Lynch Drive,,Danville,IL,61834,US,40.1229661,-87.5416864,714.4,,,,,,4.5,,42,,,,,,info,true,false,false,false,0,,,https://www.leafly.com/dispensary-info/sunnyside-cannabis-dispensary-danville,America/Chicago,,,,,,
386805,Crowntown Cannabis - Belmont,crowntown-cannabis-belmont,,403 E Catawba St #200,,Belmont,NC,28012,US,35.2430268,-81.0285116,555.3,,,,,,,,,,,,,,info,,false,false,false,0,,,https://www.leafly.com/dispensary-info/crowntown-cannabis-belmont,America/New_York,,,,,,
387081,Hemp Hop Cannabis Delivery & Dispensary,hemp-hop-cannabis-delivery-dispensary,,227 Old Hebron Rd,,Charlotte,NC,28273,US,35.1310962,-80.887322,555.9,,,,,,,,,,,,,,info,,false,false,false,0,,,https://www.leafly.com/dispensary-info/hemp-hop-cannabis-delivery-dispensary,America/New_York,,,,,,
387836,Vapor 1,vapor-1,,200 Caropine Dr,,Myrtle Beach,SC,29575,US,33.6115409,-78.98725950000001,583.6,,,,,,,,,,,,,,info,,false,false,false,0,,,https://www.leafly.com/dispensary-info/vapor-1,America/New_York,,,,,,
387693,707 Discount Tobacco Vape Beverage,707-discount-tobacco-vape-beverage,,8724 SC-707,,Myrtle Beach,SC,29588,US,33.6419187,-79.0299409,582.9,,,,,,,,,,,,,,info,,false,false,false,0,,,https://www.leafly.com/dispensary-info/707-discount-tobacco-vape-beverage,America/New_York,,,,,,
384137,Snap Canna - Pontiac,snap-canna-pontiac,REC,1910 W Reynolds St Unit A,,Pontiac,IL,61764,US,40.8728665,-88.66570329999999,766,,,,,,3.7,,1,,,,,,info,,false,false,false,0,,,https://www.leafly.com/dispensary-info/snap-canna-pontiac,America/Chicago,,,815-419-6885,,,
387075,GreenLife Remedies Dispensary - Pineville Matthews,greenlife-remedies-dispensary-pineville-matthews,,8700 Pineville Matthews Rd Ste 340,,Charlotte,NC,28226,US,35.08982,-80.86533,557.2,,,,,,,,,,,,,,info,,false,false,false,0,,,https://www.leafly.com/dispensary-info/greenlife-remedies-dispensary-pineville-matthews,America/New_York,,,,,,
387694,707 MINI MART,707-mini-mart,,9261 SC-707,,Myrtle Beach,SC,29588,US,33.6340081,-79.0332081,583.4,,,,,,,,,,,,,,info,,false,false,false,0,,,https://www.leafly.com/dispensary-info/707-mini-mart,America/New_York,,,8437500399,,,
387874,Coastal Calm CBD & CO,coastal-calm-cbd-co,,4470 Holmestown Rd,,Myrtle Beach,SC,29588,US,33.6302051,-79.03165729999999,583.6,,,,,,5,,1,,,,,,info,true,false,false,false,0,,,https://www.leafly.com/dispensary-info/coastal-calm-cbd-co,America/New_York,,,843-220-0421,,,
381911,Carolina High Life,carolina-high-life,,422 Crompton St,,Charlotte,NC,28273,US,35.1181539,-80.915155,557.6,,,,,,5,,4,,,,,,info,false,false,false,false,0,,,https://www.leafly.com/dispensary-info/carolina-high-life,America/New_York,,,7042803934,,,
